,title,link,summary,published,tags,category,credit,source,lemmatized_text,audio
12,"Odmítači očkování se chovají sobecky a hazardují, říká přední virolog. Oficiální propagace je prý mizerná",https://www.lidovky.cz/domov/odmitaci-ockovani-se-chovaji-sobecky-a-hazarduji-rika-cesky-virolog-oficialni-propagace-je-pry-mizer.A210617_092843_ln_domov_lijk#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Nesmíme dezinformátorům dovolit, aby měli tak velkou moc na poli úmyslné mystifikace širokých vrstev spoluobčanů. To je nesmírně důležitý a bohužel také nikdy nekončící úkol, říká v rozhovoru pro Lidovky.cz Libor Grubhoffer, přední český virolog a ředitel Biologického centra Akademie věd ČR.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=17, tm_hour=8, tm_min=58, tm_sec=0, tm_wday=3, tm_yday=168, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,MAFRA,lidovky.cz,"odmítač očkování se chovat sobecky a hazardovat , říkat přední virolog . oficiální propagace být prý mizerný smět dezinformátor dovolit , aby mít tak velký moc na pole úmyslný mystifikace široký vrstva spoluobčan . ten být nesmírně důležitý a bohužel také nikdy končící úkol , říkat v rozhovor pro Lidovky.cz Libor Grubhoffer , přední český virolog a ředitel biologický centrum akademie věda ČR .",expertni_tymy_ceska_a_polska_nedospely_k_dohode_o_dole_turow_v_jednani_budou_pokracovat_pristi_tyden.wav
13,"Vláda neměla dost času na přípravu dobré dohody ohledně Turówa, tvrdí společnosti",https://www.lidovky.cz/domov/vlada-nemela-dost-casu-na-pripravu-dobre-dohody-ohledne-turowa-tvrdi-spolecnosti.A210617_093338_ln_domov_lijk#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Vláda podle advokátní kanceláře Frank Bold a Sousedského spolku Uhelná neměla dost informací a času připravit takovou dohodu s Polskem ohledně hnědouhelného dolu Turów, která by skutečně ochránila české zájmy. Organizace to uvedly v tiskové zprávě před dnešním zahájením jednání o mezivládní smlouvě a podmínkách, za kterých případně bude Česká republika ochotna stáhnout žalobu na Polsko podanou k Soudnímu dvoru EU.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=17, tm_hour=7, tm_min=35, tm_sec=0, tm_wday=3, tm_yday=168, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,Lidové noviny,lidovky.cz,"vláda mít dost čas na příprava dobrý dohoda ohledně Turów , tvrdit společnost vláda podle advokátní kancelář Frank Bold a sousedský spolek uhelný mít dost informace a čas připravit takový dohoda s Polsko ohledně hnědouhelný důl Turów , který být skutečně ochránit český zájem . organizace ten uvést v tiskový zpráva před dnešní zahájení jednání o mezivládní smlouva a podmínka , za který případně být český republika ochotný stáhnout žaloba na Polsko podaný k soudní dvůr EU .",exprezident_vaclav_klaus_slavi_osmdesatiny_poblahoprat_na_hrad_mu_prisli_strach_duka_i_necas.wav
14,"Ve středu v Česku přibylo 134 případů koronaviru, téměř o polovinu méně než před týdnem",https://www.lidovky.cz/domov/ve-stredu-v-cesku-pribylo-134-pripadu-koronaviru-temer-o-polovinu-mene-nez-pred-tydnem.A210617_085456_ln_domov_lijk#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Laboratoře v Česku ve středu potvrdily 134 případů koronaviru, téměř o polovinu méně než před týdnem. Jde o nejnižší přírůstek v pracovním dni od loňského 17. července. Na 100.000 obyvatel připadá za uplynulý týden méně než deset nakažených, což je také nejméně od druhé poloviny loňského července. Hospitalizovaných s nemocí covid-19 bylo méně než ve středu naposledy loni v srpnu. Vyplývá to z údajů na webu ministerstva zdravotnictví.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=17, tm_hour=6, tm_min=56, tm_sec=0, tm_wday=3, tm_yday=168, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,ČTK,lidovky.cz,"v středa v Česko přibýt 134 případ koronavirus , téměř o polovina málo než před týden laboratoř v Česko v středa potvrdit 134 případ koronavirus , téměř o polovina málo než před týden . jít o nízký přírůstek v pracovní den od loňský 17 . červenec . na 100.000 obyvatel připadat za uplynulý týden málo než deset nakažený , což být také málo od druhý polovina loňský červenec . hospitalizovaný s nemoc covid - 19 být málo než v středa naposledy vloni v srpen . vyplývat ten z údaj na web ministerstvo zdravotnictví .",hnuti_spd_podle_zpravy_ministerstva_vnitra_zustava_nejvyznamnejsim_uskupenim_s_xenofobnimi_prvky.wav
15,"Česko má svůj covidpas, aplikace ověřuje ‚virovou bezúhonnost‘. Víme, na co si dát pozor a co se tím usnadní",https://www.lidovky.cz/domov/cesko-ma-svuj-covidpas-aplikace-overuje-covidovou-bezuhonost-a-slouzi-jako-vstupenka.A210616_215539_ln_domov_livs#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Kontrolování platného očkování, negativního testu či dokladu o prodělání nemoci je jednodušší. Stačí naskenovat QR kód a za pár vteřin se objeví buď červená, nebo zelená obrazovka. Stát spustil čTečku, ověřovací aplikaci vstupenky ke kadeřníkovi nebo do bazénu.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=17, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=168, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,IATA,lidovky.cz,"Česko mít svůj covidpas , aplikace ověřovat ‚ virový bezúhonnost ‘ . vědět , na co se dát pozor a co se ten usnadnit kontrolování platný očkování , negativní test či doklad o prodělání nemoc být jednoduchý . stačit nascanovat QR kód a za pár vteřina se objevit buď červený , nebo zelený obrazovka . stát spustit čtečka , ověřovací aplikace vstupenka k kadeřník nebo do bazén .",rousky_misto_respiratoru_v_mhd_podle_vojtecha_na_tom_zatim_neni_shoda.wav
16,"Piráti se STAN se nadále drží v čele, ukázal nový průzkum. Šlachtova Přísaha se pohybuje okolo pěti procent",https://www.lidovky.cz/domov/volby-by-vyhrali-pirati-se-stan-pozice-ano-a-spolu-jsou-vyrovnane-uvadi-pruzkum-ct.A210616_203953_ln_domov_livs#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Volby do Poslanecké sněmovny by na začátku června vyhrála opoziční koalice Pirátů a STAN, která podle modelu agentury Data Collect pro Českou televizi získala 25,5 procenta hlasů. Pozice ANO a dalšího opozičního bloku Spolu (ODS, KDU-ČSL a TOP 09) jsou vyrovnané - hnutí premiéra Andreje Babiše by volilo 20,5 procent lidí, Spolu 19,5 procenta voličů.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=18, tm_min=43, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,MAFRA,lidovky.cz,"pirát se Stan se nadále držet v čelo , ukázat nový průzkum . Šlachtův přísaha se pohybovat okolo pět procento volba do poslanecký sněmovna být na začátek červen vyhrát opoziční koalice pirát a Stan , který podle model agentura datum Collect pro český televize získat 25,5 procento hlas . pozice ano a další opoziční blok spolu ( ODS , KDU-ČSL a top 09 ) být vyrovnaný - hnutí premiér Andrej Babiš být volit 20,5 procento člověk , spolu 19,5 procento volič .",dva_lide_zemreli_v_plzni_po_uniku_chemikalii_v_arealu_firmy_ktera_zpracovava_tekute_kaly.wav
17,"Benešovsko obchází norovirová nákaza. Infekce se projevuje nevolnostmi, zvracením a průjmy",https://www.lidovky.cz/domov/na-benesovskych-skolach-se-objevily-noroviry-deti-mely-zazivaci-potize-infekce-se-sirila-od-nakazene.A210616_192351_ln_domov_livs#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Na Základní škole Dukelská v Benešově se u některých dětí a zaměstnanců vyskytly akutní zažívací potíže. Problémy měli i studenti gymnázia, kteří se stravují ve stejné jídelně. Minulý týden v pátek hlásilo potíže asi 30 lidí, poté přibyli další. Hygienici zjistili, že jde o norovirovou infekci. Nešlo o přenos z jídla ve školní jídelně, ale od nakaženého člověka, řekla ve středu ČTK mluvčí krajské hygienické stanice Dana Šalamunová.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=17, tm_min=35, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,Reprofoto,lidovky.cz,"Benešovsko obcházet norovirový nákaza . infekce se projevovat volnost , zvracení a průjem na základní škola dukelský v Benešov se u některý dítě a zaměstnanec vyskytnout akutní zažívací potíž . problém mít i student gymnázium , který se stravovat v stejný jídelna . minulý týden v pátek hlásit potíž asi 30 člověk , poté přibýt další . hygienik zjistit , že jít o norovirový infekce . jít o přenos z jídlo v školní jídelna , ale od nakažený člověk , říci v středa ČTK mluvčí krajský hygienický stanice Dana Šalamunová .",cesko_zezelenalo_rozhodnuti_usnadni_cesty_do_chorvatska_turiste_nebudou_potrebovat_ani_test.wav
18,K volbě členů Rady České televize se poslanci opět nedostali. Jednání ukončily přestávky na porady,https://www.lidovky.cz/domov/k-volbe-clenu-rady-ceske-televize-se-poslanci-opet-nedostali-jednani-ukoncily-prestavky-na-porady.A210616_191256_ln_domov_livs#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,Sněmovna se ve středu opět nedostala k volbě nových členů Rady České televize. Předsedové klubů KDU-ČSL a Pirátů Jan Bartošek a Jakub Michálek si vzali přestávky na porady klubů a jednací den tím skončil. Poslanci se sejdou opět ve čtvrtek ráno.,"FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=17, tm_min=17, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,ČTK,lidovky.cz,k volba člen rada český televize se poslanec opět dostat . jednání ukončit přestávka na porada sněmovna se v středa opět dostat k volba nový člen rada český televize . předseda klub KDU-ČSL a pirát Jan Bartošek a Jakub Michálek se vzít přestávka na porada klub a jednací den ten skončit . poslanec se sejít opět v čtvrtek ráno .,snemovna_schvalila_klouzavy_mandat_pro_ministry_z_rad_poslancu_mohou_jej_predat_nahradnikum.wav
19,"Do světa jen s chytrými telefony. Lidé se starými tlačítkovými mají smůlu kvůli dokumentům, upozorňují cestovky",https://www.lidovky.cz/byznys/tlacitkovy-mobil-nestaci-turiste-potrebuji-na-elektronicke-dokumenty-nutne-k-cestovani-chytre-telefo.A210616_185627_ln_domov_livs#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Turisté, kteří se letos chystají vyrazit na dovolenou do zahraničí, by kvůli nezbytným formulářům měli být vybaveni i tzv. chytrými mobilními telefony. Elektronická dokumentace se v souvislosti s pandemií koronaviru stala běžnou součástí cestování. Lidé se starými tlačítkovými mobily nejsou schopni na materiály, které dostanou prostřednictvím e-mailu nebo jiných mobilních aplikací, odkázat. ČTK to ve středu sdělila výkonná ředitelka cestovní kanceláře Travel Family Blanka Hrubá.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=17, tm_min=3, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Byznys'],Zprávy z domova,ČTK,lidovky.cz,"do svět jen s chytrý telefon . člověk s stará tlačítkový mít smůla kvůli dokument , upozorňovat cestovka Turista , který se letos chystat vyrazit na dovolená do zahraničí , být kvůli zbytný formulář mít být vybavit i takzvaný . chytrý mobilní telefon . elektronický dokumentace se v souvislost s pandemie koronavirus stát běžný součást cestování . člověk s starý tlačítkový mobil být schopný na materiál , který dostat prostřednictví e-mail nebo jiný mobilní aplikace , odkázat . ČTK ten v středa sdělit výkonný ředitelka cestovní kancelář Travela Famila Blanka Hrubá .",poslanci_podporili_sebeobranu_se_zbrani_v_ruce_jako_zakladni_lidske_pravo_novelu_musi_potvrdit_senat.wav
20,"Pravidla pro tábory zase jinak. Ministerstvo vyšlo vstříc pořadatelům, dítě s PCR testem získá výhodu",https://www.lidovky.cz/domov/podminky-pro-tabory-se-opet-meni-ministerstvo-rusi-povinnost-se-po-tydnu-znovu-testovat-pro-deti-s-p.A210616_155250_ln_domov_livs#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Ministerstvo zdravotnictví vyšlo vstříc pořadatelům letních táborů. Dítě s negativním PCR testem se nebude muset po týdnu znovu testovat, s čímž se v původní variantě výčtu pravidel počítalo.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=16, tm_min=11, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,MAFRA,lidovky.cz,"pravidlo pro tábor zase jinak . ministerstvo vyjít vstříc pořadatel , dítě s PCR test získat výhoda ministerstvo zdravotnictví vyjít vstříc pořadatel letní tábor . dítě s negativní PCR test se být muset po týden znovu testovat , s což se v původní varianta výčet pravidlo počítat .",kde_je_nula_nove_nakazenych_ustav_zmapoval_sireni_covidu_v_regionech.wav
21,"Levicový aktivista Borl ve vězení nedostal veganskou stravu, stát se mu za to musí omluvit",https://www.lidovky.cz/domov/soud-rozhodl-stat-se-musi-omluvit-aktivistovi-borlovi-za-to-ze-nedostaval-ve-vezeni-veganskou-stravu.A210616_163137_ln_domov_livs#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Stát se musí omluvit levicovému aktivistovi Lukášovi Borlovi za to, že mu ve vazební věznici neposkytoval veganskou stravu. Ve středu o tom pravomocně rozhodl pražský městský soud. Na dotaz ČTK to uvedl mluvčí instituce Adam Wenig. Podle rozsudku stát zasáhl do Borlových osobnostních práv, konkrétně do práva na svobodu myšlení a svědomí.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=15, tm_min=10, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,Policie ČR,lidovky.cz,"levicový aktivista Borl v vězení dostat veganský strava , stát se on za ten muset omluvit stát se muset omluvit levicový aktivista Lukáš Borl za ten , že on v vazební věznice poskytovat veganský strava . v středa o ten pravomocně rozhodnout pražský městský soud . na dotaz ČTK ten uvést mluvčí instituce Adam Wenig . podle rozsudek stát zasáhnout do Borlův osobnostní právo , konkrétně do právo na svoboda myšlení a svědomí .",miliardovy_vybuch_v_unipetrolu_stale_nema_vinika_dva_zamestnanci_byli_zprosteni_obzaloby.wav
22,"Z Vinohradského hřbitova šlehaly plameny. Shořelo 84 tújí, požár způsobila svíčka",https://www.lidovky.cz/domov/na-vinohradskem-hrbitove-shorely-desitky-tuji-pozar-zpusobila-manipulace-se-svickou.A210616_164308_ln_domov_livs#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Na Vinohradském hřbitově v Praze ve středu po poledni shořelo 84 tújí. Požár, který napáchal škodu za 100 000 korun, hasiči zlikvidovali během čtvrt hodiny. Informoval o tom mluvčí pražských hasičů Martin Kavka. Náhrobky výrazně poškozeny nebyly, za nimi nyní zůstala řada ohořelých kmenů.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=14, tm_min=50, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,ČTK,lidovky.cz,"z vinohradský hřbitov šlehat plamen . shořet 84 túje , požár způsobit svíčka na vinohradský hřbitov v Praha v středa po poledne shořet 84 túje . Požár , který napáchat škoda za 100 000 koruna , hasič zlikvidovat během čtvrt hodina . informovat o ten mluvčí pražský hasič Martin Kavka . náhrobek výrazně poškodit být , za on nyní zůstat řada ohořelý kmen .",poslou_poslanci_lisky_do_lepsiho_bydleni_v_malych_klecich_nemaji_pohodu_snemovna_o_tom_rozhodne_dnes.wav
23,"Květnové opatření s povinnou ochranou dýchacích cest bylo nezákonné, rozhodl NSS",https://www.lidovky.cz/domov/kvetnove-opatreni-s-povinnou-ochranou-dychacich-cest-bylo-nezakonne-rozhodl-nss.A210616_125950_ln_domov_lijk#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Opatření o povinné ochraně dýchacích cest, které platilo na začátku května, bylo kvůli nedostatečnému odůvodnění a chybějící analýze rizik v rozporu se zákonem. Nejvyšší správní soud (NSS) v pátek vyhověl návrhu muže z Brna a zpětně konstatoval nezákonnost mimořádného opatření, které vydalo ministerstvo zdravotnictví. Jeho zrušení už nebylo možné, dávno platí jiná nařízení. Na rozhodnutí NSS upozornil server Novinky.cz. Plné znění je k dispozici na úřední desce. Podle ministerstva zdravotnictví už bylo opatření nahrazeno novým.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=14, tm_min=18, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,Michal Turek MAFRA,lidovky.cz,"květnový opatření s povinný ochrana dýchací cesta být zákonný , rozhodnout NSS opatření o povinný ochrana dýchací cesta , který platit na začátek květen , být kvůli dostatečný odůvodnění a chybějící analýza riziko v rozpor s zákon . vysoký správní soud ( NSS ) v pátek vyhovět návrh muž z Brno a zpětně konstatovat zákonnost mimořádný opatření , který vydat ministerstvo zdravotnictví . jeho zrušení už být možný , dávno platit jiný nařízení . na rozhodnutí NSS upozornit server Novinky.cz . plný znění být k dispozice na úřední deska . podle ministerstvo zdravotnictví už být opatření nahradit nový .",ulozit_si_covidovy_certifikat_bude_mozne_nejpozdeji_na_konci_cervna_aplikace_pro_overovani_uz_funguje.wav
